央视频道,#genre#
北京卫视,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1588200355_-2136083744/ws_w/bjws/bjws3000/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=265668911&timezone=UTC&mtv_session=923b33c07808007ff4b7b8554ab56cb9&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b3b910e2f08747b18ff03b13155e96cb
东方卫视,http://hms2904nc1972666633.live.aikan.miguvideo.com/wh7f454c46tw1588472879_1818144718/wd_r4/dfl/dongfangwshd/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=264104266&timezone=UTC&mtv_session=b92530997e9df844d8ff90071c412ce1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d69348c370f40e3d50d3d87148478bee
东方卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1588763278_-766408077/wd_r4/dfl/dongfangwshd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=264104266&timezone=UTC&mtv_session=6b842c705e2cf7e9df14788ca8009ef5&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=36ed1abbb2ec038b2f2303e58aea07a1
重庆卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1589064099_-704327727/envivo_x/2018/SD/chongqing/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531262033&timezone=UTC&mtv_session=90df447b59006f4434fec2d4695f28a7&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8bbc2e41f5b3f80d0b069addb6f1df46
吉林卫视,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1589344314_453295178/envivo_v/2018/SD/jilin/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531262154&timezone=UTC&mtv_session=a8fd605fabf2ca0814b5a56aee04bc2d&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ec7257d80b3cd8e4a5590413a5e9cb93
辽宁卫视,http://hms2924nc1972666635.live.aikan.miguvideo.com/wh7f454c46tw1589644797_1577190639/wd_r2/ocn/liaoningwshd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=265669068&timezone=UTC&mtv_session=4adbe497fcc87ddaaa343726a3a14c13&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b336009b46cc80be11d75c763cb6fe70
内蒙古卫视,http://hms2904nc1972666633.live.aikan.miguvideo.com/wh7f454c46tw1589932581_-415191449/envivo_w/2018/SD/neimeng/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531261982&timezone=UTC&mtv_session=c9a5a27753539fa99cff7fe7b0773863&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9d2e1fadbae161e8f9ee1c06f4b85df
宁夏卫视,http://hms2844nc1972666628.live.aikan.miguvideo.com/wh7f454c46tw1590245808_-2084121214/envivo_x/2018/SD/ningxia/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531261057&timezone=UTC&mtv_session=83a38128827a852ce1724296852f857e&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=17f4b89974b2ed1e654453d44f9968b1
甘肃卫视,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1590536221_1219061924/envivo_v/2018/SD/gansu/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531261933&timezone=UTC&mtv_session=c42270b736c7f7ad784d63391d3520bc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9de29b7faceedf77d9b5796d2c8448a3
青海卫视,http://hms2924nc1972666635.live.aikan.miguvideo.com/wh7f454c46tw1590811433_1387778932/envivo_w/2018/SD/qinghai/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531262027&timezone=UTC&mtv_session=449a36454b820ab73b61a8a33ccf5337&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=aad202f94476c188a79dcc8e1ec1d2b5
山东卫视,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1591381721_-1603694084/wd_r4/yg/shandongwshd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=531261825&timezone=UTC&mtv_session=af16f8bbf042e18571b0c4dd8335d42c&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=fb1405a16fc8244a94df4ac18675a58f
湖北卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1591694976_-107212910/migu/kailu/hubeiwshd/57/20220712/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=531261978&timezone=UTC&mtv_session=437fc6e8d29c853ca88935e2fd49acea&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8d50581461bffa6a3d876b8cc8a1ebce
湖南卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1591995316_1587683132/wd-hunanhd-2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=265667721&timezone=UTC&mtv_session=7b07894c57472651304a93669cf87e9b&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=617e25748c5f12b7864cc6fb758deaa7
江西卫视,http://hms2844nc1972666627.live.aikan.miguvideo.com/wh7f454c46tw1592308998_-1889199081/migu/kailu/jxwshd/57/20190820/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=531262091&timezone=UTC&mtv_session=de50cbe717aa7f99a96fffd956d81e51&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f8930b959a901748e45e2615bac60f75
江苏卫视,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1592593248_1989329552/wd_r2/cctv/jiangsuhd/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=264104188&timezone=UTC&mtv_session=6bc8392c0ce046c4a27b0d812696e9f8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a05b045f626d4764b5124f26a2f1d747
广东卫视,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1592898240_-1957872936/ws_w/gdws/gdws3000/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=263541274&timezone=UTC&mtv_session=d190c97b4980b8b8fc8fe749d33c4b53&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d7d16b4dab836849b2d69de0c71c0881
广东卫视,http://hms2924nc1972666635.live.aikan.miguvideo.com/wh7f454c46tw1593177896_517539519/migu/kailu/gdwshd265/54/20200407/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=263541274&timezone=UTC&mtv_session=4d4e96518e2e6558846eec1f7e8cb4c1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=cbba4b3db62cb6fb348d495ad003a2c8
大湾区卫视,http://hms2864nc1972666630.live.aikan.miguvideo.com/wh7f454c46tw1593455810_973699600/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=265218882&timezone=UTC&mtv_session=69490e0f5d2243e8aa4627ecf0058de1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=095412c3a2f0236b02fe898002af482a
新疆卫视,http://hms2844nc1972666628.live.aikan.miguvideo.com/wh7f454c46tw1593800523_-1493781639/wd-xinjiangwssd-600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=531262095&timezone=UTC&mtv_session=864a45b4901ac5ef45e66eda73f46964&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2ecb1cbf330584c821ad5f41b74ff983
西藏卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1594087791_1409479634/envivo_x/2018/SD/xizang/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=524854265&timezone=UTC&mtv_session=5640f857e31349921ba36207946fa904&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=df71711e34a615ea23f680ef139afb1d
海南卫视,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1594363320_-990671769/envivo_x/SD/lvyou/711/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=531262161&timezone=UTC&mtv_session=b55d04e0b5c7e772923fd49422a408a4&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=97ea95aaf536edf9a57ca0219cadc011
东南卫视,https://qist.cc/live/gzyd.php?id=dnws
东方卫视,https://qist.cc/live/gzyd.php?id=dfws
北京卫视,https://qist.cc/live/gzyd.php?id=bjws
吉林卫视,https://qist.cc/live/gzyd.php?id=jlws
四川卫视,https://qist.cc/live/gzyd.php?id=scws
天津卫视,https://qist.cc/live/gzyd.php?id=tjws
安徽卫视,https://qist.cc/live/gzyd.php?id=ahws
山东卫视,https://qist.cc/live/gzyd.php?id=sdws
广东卫视,https://qist.cc/live/gzyd.php?id=gdws
江苏卫视,https://qist.cc/live/gzyd.php?id=jsws
江西卫视,https://qist.cc/live/gzyd.php?id=jxws
河北卫视,https://qist.cc/live/gzyd.php?id=hnbws
河南卫视,https://qist.cc/live/gzyd.php?id=henws
浙江卫视,https://qist.cc/live/gzyd.php?id=zjws
深圳卫视,https://qist.cc/live/gzyd.php?id=szws
湖北卫视,https://qist.cc/live/gzyd.php?id=hbws
湖南卫视,https://qist.cc/live/gzyd.php?id=hnws
甘肃卫视,https://qist.cc/live/gzyd.php?id=gsws
贵州卫视,https://qist.cc/live/gzyd.php?id=gzws
辽宁卫视,https://qist.cc/live/gzyd.php?id=lnws
重庆卫视,https://qist.cc/live/gzyd.php?id=cqws
黑龙江卫视,https://qist.cc/live/gzyd.php?id=hljws
云南卫视,https://qist.cc/live/gzyd.php?id=ynws
内蒙古卫视,https://qist.cc/live/gzyd.php?id=nmgws
农林卫视,https://qist.cc/live/gzyd.php?id=nlws
宁夏卫视,https://qist.cc/live/gzyd.php?id=nxws
山西卫视,https://qist.cc/live/gzyd.php?id=sxws
广西卫视,https://qist.cc/live/gzyd.php?id=gxws
新疆卫视,https://qist.cc/live/gzyd.php?id=xjws
海南卫视,https://qist.cc/live/gzyd.php?id=hanws
西藏卫视,https://qist.cc/live/gzyd.php?id=xzws
陕西卫视,https://qist.cc/live/gzyd.php?id=snxws
青海卫视,https://qist.cc/live/gzyd.php?id=qhws
三沙卫视,https://qist.cc/live/gzyd.php?id=ssws
厦门卫视,https://qist.cc/live/gzyd.php?id=xmws
延边卫视,https://qist.cc/live/gzyd.php?id=ybws
康巴卫视,https://qist.cc/live/gzyd.php?id=kbws
大湾区卫视,https://qist.cc/live/gzyd.php?id=dwqws
兵团卫视,https://qist.cc/live/gzyd.php?id=btws
西藏藏语卫视,https://qist.cc/live/gzyd.php?id=zyws
青海安多卫视,https://qist.cc/live/gzyd.php?id=adws
北京卫视 ,https://qist.cc/live/cqyx.php?id=bjws 
东方卫视 ,https://qist.cc/live/cqyx.php?id=dfws 
天津卫视 ,https://qist.cc/live/cqyx.php?id=tjws 
重庆卫视 ,https://qist.cc/live/cqyx.php?id=cqws 
黑龙江卫视 ,https://qist.cc/live/cqyx.php?id=hljws 
吉林卫视 ,https://qist.cc/live/cqyx.php?id=jlws 
辽宁卫视 ,https://qist.cc/live/cqyx.php?id=lnws 
内蒙古卫视 ,https://qist.cc/live/cqyx.php?id=nmws 
宁夏卫视 ,https://qist.cc/live/cqyx.php?id=nxws 
青海卫视 ,https://qist.cc/live/cqyx.php?id=qhws 
河北卫视 ,https://qist.cc/live/cqyx.php?id=hbws 
山西卫视 ,https://qist.cc/live/cqyx.php?id=sxiws 
安徽卫视 ,https://qist.cc/live/cqyx.php?id=ahws 
河南卫视 ,https://qist.cc/live/cqyx.php?id=hnws 
湖北卫视 ,https://qist.cc/live/cqyx.php?id=hubws 
湖南卫视 ,https://qist.cc/live/cqyx.php?id=hunws 
江西卫视 ,https://qist.cc/live/cqyx.php?id=jxws 
江苏卫视 ,https://qist.cc/live/cqyx.php?id=jsws 
浙江卫视 ,https://qist.cc/live/cqyx.php?id=zjws 
东南卫视 ,https://qist.cc/live/cqyx.php?id=dnws 
广东卫视 ,https://qist.cc/live/cqyx.php?id=gdws 
深圳卫视 ,https://qist.cc/live/cqyx.php?id=szws 
广西卫视 ,https://qist.cc/live/cqyx.php?id=gxws 
云南卫视 ,https://qist.cc/live/cqyx.php?id=ynws 
贵州卫视 ,https://qist.cc/live/cqyx.php?id=gzws 
四川卫视 ,https://qist.cc/live/cqyx.php?id=scws 
新疆卫视 ,https://qist.cc/live/cqyx.php?id=xjws 
兵团卫视 ,https://qist.cc/live/cqyx.php?id=btws 
西藏卫视 ,https://qist.cc/live/cqyx.php?id=xzws 
海南卫视 ,https://qist.cc/live/cqyx.php?id=hinws 
三沙卫视 ,https://qist.cc/live/cqyx.php?id=ssws 
北京卫视 ,https://qist.cc/live/cqn.php?id=bjws 
东方卫视 ,https://qist.cc/live/cqn.php?id=dfws 
天津卫视 ,https://qist.cc/live/cqn.php?id=tjws 
重庆卫视 ,https://qist.cc/live/cqn.php?id=cqws 
黑龙江卫视 ,https://qist.cc/live/cqn.php?id=hljws 
吉林卫视 ,https://qist.cc/live/cqn.php?id=jlws 
辽宁卫视 ,https://qist.cc/live/cqn.php?id=lnws 
内蒙古卫视 ,https://qist.cc/live/cqn.php?id=nmws 
宁夏卫视 ,https://qist.cc/live/cqn.php?id=nxws 
青海卫视 ,https://qist.cc/live/cqn.php?id=qhws 
河北卫视 ,https://qist.cc/live/cqn.php?id=hbws 
山西卫视 ,https://qist.cc/live/cqn.php?id=sxiws 
安徽卫视 ,https://qist.cc/live/cqn.php?id=ahws 
河南卫视 ,https://qist.cc/live/cqn.php?id=hnws 
湖北卫视 ,https://qist.cc/live/cqn.php?id=hubws 
湖南卫视 ,https://qist.cc/live/cqn.php?id=hunws 
江西卫视 ,https://qist.cc/live/cqn.php?id=jxws 
江苏卫视 ,https://qist.cc/live/cqn.php?id=jsws 
浙江卫视 ,https://qist.cc/live/cqn.php?id=zjws 
东南卫视 ,https://qist.cc/live/cqn.php?id=dnws 
广东卫视 ,https://qist.cc/live/cqn.php?id=gdws 
深圳卫视 ,https://qist.cc/live/cqn.php?id=szws 
广西卫视 ,https://qist.cc/live/cqn.php?id=gxws 
云南卫视 ,https://qist.cc/live/cqn.php?id=ynws 
贵州卫视 ,https://qist.cc/live/cqn.php?id=gzws 
四川卫视 ,https://qist.cc/live/cqn.php?id=scws 
新疆卫视 ,https://qist.cc/live/cqn.php?id=xjws 
兵团卫视 ,https://qist.cc/live/cqn.php?id=btws 
西藏卫视 ,https://qist.cc/live/cqn.php?id=xzws 
海南卫视 ,https://qist.cc/live/cqn.php?id=hinws 
三沙卫视 ,https://qist.cc/live/cqn.php?id=ssws 
北京卫视,https://qist.cc/live/edu.php?id=bjhd&u=lzjtu
东方卫视,https://qist.cc/live/edu.php?id=dfhd&u=lzjtu
天津卫视,https://qist.cc/live/edu.php?id=tjhd&u=lzjtu
重庆卫视,https://qist.cc/live/edu.php?id=cqhd&u=lzjtu
黑龙江卫视,https://qist.cc/live/edu.php?id=hljhd&u=lzjtu
吉林卫视,https://qist.cc/live/edu.php?id=jlws&u=lzjtu
辽宁卫视,https://qist.cc/live/edu.php?id=lnhd&u=lzjtu
内蒙古卫视,https://qist.cc/live/edu.php?id=nmws&u=lzjtu
宁夏卫视,https://qist.cc/live/edu.php?id=nxws&u=lzjtu
甘肃卫视,https://qist.cc/live/edu.php?id=gsws&u=lzjtu
青海卫视,https://qist.cc/live/edu.php?id=qhws&u=lzjtu
陕西卫视,https://qist.cc/live/edu.php?id=sxws&u=lzjtu
河北卫视,https://qist.cc/live/edu.php?id=hbhd&u=lzjtu
山西卫视,https://qist.cc/live/edu.php?id=sxiws&u=lzjtu
山东卫视,https://qist.cc/live/edu.php?id=sdhd&u=lzjtu
安徽卫视,https://qist.cc/live/edu.php?id=ahhd&u=lzjtu
河南卫视,https://qist.cc/live/edu.php?id=hnws&u=lzjtu
湖北卫视,https://qist.cc/live/edu.php?id=hubhd&u=lzjtu
湖南卫视,https://qist.cc/live/edu.php?id=hunhd&u=lzjtu
江西卫视,https://qist.cc/live/edu.php?id=jxhd&u=lzjtu
江苏卫视,https://qist.cc/live/edu.php?id=jshd&u=lzjtu
浙江卫视,https://qist.cc/live/edu.php?id=zjhd&u=lzjtu
东南卫视,https://qist.cc/live/edu.php?id=dnhd&u=lzjtu
厦门卫视,https://qist.cc/live/edu.php?id=xmws&u=lzjtu
广东卫视,https://qist.cc/live/edu.php?id=gdhd&u=lzjtu
深圳卫视,https://qist.cc/live/edu.php?id=szhd&u=lzjtu
广西卫视,https://qist.cc/live/edu.php?id=gxws&u=lzjtu
云南卫视,https://qist.cc/live/edu.php?id=ynws&u=lzjtu
贵州卫视,https://qist.cc/live/edu.php?id=gzws&u=lzjtu
四川卫视,https://qist.cc/live/edu.php?id=schd&u=lzjtu
新疆卫视,https://qist.cc/live/edu.php?id=xjws&u=lzjtu
兵团卫视,https://qist.cc/live/edu.php?id=btws&u=lzjtu
西藏卫视,https://qist.cc/live/edu.php?id=xzws&u=lzjtu
海南卫视,https://qist.cc/live/edu.php?id=hinws&u=lzjtu
北京卫视,https://qist.cc/live/edu.php?id=bjhd
东方卫视,https://qist.cc/live/edu.php?id=dfhd
天津卫视,https://qist.cc/live/edu.php?id=tjhd
重庆卫视,https://qist.cc/live/edu.php?id=cqhd
黑龙江卫视,https://qist.cc/live/edu.php?id=hljhd
吉林卫视,https://qist.cc/live/edu.php?id=jlws
辽宁卫视,https://qist.cc/live/edu.php?id=lnhd
内蒙古卫视,https://qist.cc/live/edu.php?id=nmws
宁夏卫视,https://qist.cc/live/edu.php?id=nxws
甘肃卫视,https://qist.cc/live/edu.php?id=gsws
青海卫视,https://qist.cc/live/edu.php?id=qhws
陕西卫视,https://qist.cc/live/edu.php?id=sxws
河北卫视,https://qist.cc/live/edu.php?id=hbhd
山西卫视,https://qist.cc/live/edu.php?id=sxiws
山东卫视,https://qist.cc/live/edu.php?id=sdhd
安徽卫视,https://qist.cc/live/edu.php?id=ahhd
河南卫视,https://qist.cc/live/edu.php?id=hnws
湖北卫视,https://qist.cc/live/edu.php?id=hubhd
湖南卫视,https://qist.cc/live/edu.php?id=hunhd
江西卫视,https://qist.cc/live/edu.php?id=jxhd
江苏卫视,https://qist.cc/live/edu.php?id=jshd
浙江卫视,https://qist.cc/live/edu.php?id=zjhd
东南卫视,https://qist.cc/live/edu.php?id=dnhd
厦门卫视,https://qist.cc/live/edu.php?id=xmws
广东卫视,https://qist.cc/live/edu.php?id=gdhd
深圳卫视,https://qist.cc/live/edu.php?id=szhd
广西卫视,https://qist.cc/live/edu.php?id=gxws
云南卫视,https://qist.cc/live/edu.php?id=ynws
贵州卫视,https://qist.cc/live/edu.php?id=gzws
四川卫视,https://qist.cc/live/edu.php?id=schd
新疆卫视,https://qist.cc/live/edu.php?id=xjws
兵团卫视,https://qist.cc/live/edu.php?id=btws
西藏卫视,https://qist.cc/live/edu.php?id=xzws
海南卫视,https://qist.cc/live/edu.php?id=hinws
北京卫视,https://qist.cc/live/luas.php?id=bjhd 
东方卫视,https://qist.cc/live/luas.php?id=dfhd 
天津卫视,https://qist.cc/live/luas.php?id=tjhd 
重庆卫视,https://qist.cc/live/luas.php?id=cqhd 
黑龙江卫视,https://qist.cc/live/luas.php?id=hljhd 
吉林卫视,https://qist.cc/live/luas.php?id=jlws 
辽宁卫视,https://qist.cc/live/luas.php?id=lnhd 
内蒙古卫视,https://qist.cc/live/luas.php?id=nmws 
宁夏卫视,https://qist.cc/live/luas.php?id=nxws 
甘肃卫视,https://qist.cc/live/luas.php?id=gsws 
青海卫视,https://qist.cc/live/luas.php?id=qhws 
陕西卫视,https://qist.cc/live/luas.php?id=sxws 
河北卫视,https://qist.cc/live/luas.php?id=hbhd 
山西卫视,https://qist.cc/live/luas.php?id=sxiws 
山东卫视,https://qist.cc/live/luas.php?id=sdhd 
安徽卫视,https://qist.cc/live/luas.php?id=ahhd 
河南卫视,https://qist.cc/live/luas.php?id=hnws 
湖北卫视,https://qist.cc/live/luas.php?id=hubhd 
湖南卫视,https://qist.cc/live/luas.php?id=hunhd 
江西卫视,https://qist.cc/live/luas.php?id=jxhd 
江苏卫视,https://qist.cc/live/luas.php?id=jshd 
浙江卫视,https://qist.cc/live/luas.php?id=zjhd 
东南卫视,https://qist.cc/live/luas.php?id=dnhd 
厦门卫视,https://qist.cc/live/luas.php?id=xmws 
广东卫视,https://qist.cc/live/luas.php?id=gdhd 
深圳卫视,https://qist.cc/live/luas.php?id=szhd 
广西卫视,https://qist.cc/live/luas.php?id=gxws 
云南卫视,https://qist.cc/live/luas.php?id=ynws 
贵州卫视,https://qist.cc/live/luas.php?id=gzws 
四川卫视,https://qist.cc/live/luas.php?id=schd 
新疆卫视,https://qist.cc/live/luas.php?id=xjws 
兵团卫视,https://qist.cc/live/luas.php?id=btws 
西藏卫视,https://qist.cc/live/luas.php?id=xzws 
海南卫视,https://qist.cc/live/luas.php?id=hinws 
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边卫视,https://qist.cc/live/ybtv.php?id=ybws 
延边卫视,https://qist.cc/live/ybtv.php?id=ybws_2
延边朝鲜语综合,https://qist.cc/live/ybtv.php?id=ybtv1 
延边朝鲜语综合,https://qist.cc/live/ybtv.php?id=ybtv1_2
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边汉语综合,https://qist.cc/live/ybtv.php?id=ybtv2 
延边汉语综合,https://qist.cc/live/ybtv.php?id=ybtv2_2 
延边卫视,https://qist.cc/live/gudou.php?id=ybws
港澳台综合,#genre#
凤凰中文,https://qist.cc/live/sc.php?id=fhws
凤凰资讯,https://qist.cc/live/sc.php?id=fhzx
凤凰中文,https://qist.cc/live/fshow.php?id=fhws
凤凰资讯,https://qist.cc/live/fshow.php?id=fhzx
凤凰香港,https://qist.cc/live/fshow.php?id=fhhk
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰香港,http://php.17186.eu.org/phtv/fhxg.m3u8
凤凰资讯,http://113.117.74.19:8081/hls/36/index.m3u8
凤凰香港,http://113.117.74.12:8081/hls/38/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0 
翡翠台,https://qist.cc/live/gudou.php?id=fcthd
翡翠台,https://pi.0472.org/tv/fct.php?auth=231110
明珠台,https://qist.cc/live/gudou.php?id=mzthd
明珠台,https://pi.0472.org/tv/mzt.php?auth=231110
澳视澳门,https://qist.cc/live/gudou.php?id=asam
澳视澳门,https://pi.0472.org/tv/asam.php?auth=231110
星空卫视,https://qist.cc/live/gudou.php?id=xkws
星空卫视,https://pi.0472.org/tv/startv.php?auth=231110
澳亚卫视,https://qist.cc/live/gudou.php?id=ayws
澳亚卫视,https://pi.0472.org/tv/aoya.php?auth=231110
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
莲花卫视,https://cntv.lat/tv/lhws.php
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
TVB财经台,https://edge6a.v2h-cdn.com/finance/finance.stream/chunklist.m3u8
TVB新闻台,https://edge6a.v2h-cdn.com/news/news.stream/chunklist.m3u8
TVB直播台,https://edge6a.v2h-cdn.com/liveshow/liveshow.stream/chunklist.m3u8
亚洲武侠频道,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8
TVB娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
翡翠台,http://198.16.100.90:8278/jade_twn/playlist.m3u8?tid=MDAD1890217018902170&ct=19249&tsum=36346362d72a1e85802fa5d3eee3861c
明珠台,http://198.16.100.90:8278/pearl_twn/playlist.m3u8?tid=MC6C7041327570413275&ct=19226&tsum=681972baf66d69caf7cccc92a90e5aad
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://113.117.74.12:8081/hls/135/index.m3u8
功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
无线新闻,http://198.16.100.90:8278/inews_twn/playlist.m3u8?tid=MF7F8784108987841089&ct=19225&tsum=50d719a9ed62cc070153963585e6d9d3
无线新闻,http://198.16.100.90:8278/inews_twn/playlist.m3u8?tid=MD8D9734527497345274&ct=19249&tsum=88c5d57f9fdce89810d61e1001910a80
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8 
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
VIU6,http://50.7.238.114:8278/viusix_twn/playlist.m3u8?tid=MF0F4217630642176306&ct=19249&tsum=33becc0fe8466036420dbbb4727dc49e
VIU6,http://50.7.238.114:8278/viusix_twn/playlist.m3u8?tid=MD7D9950629799506297&ct=19234&tsum=83ba3013be3e325b775bcd348b38eab1
VIU6,http://198.16.100.90:8278/viusix_twn/playlist.m3u8?tid=MF0F4217630642176306&ct=19249&tsum=33becc0fe8466036420dbbb4727dc49e
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
有线,http://185.243.7.13/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
有线新,http://61.10.2.140/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
香港32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
